filename,filepath,CE,CU,PC,PQ
1-155858-D-25.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-155858-D-25.wav,4.63187313079834,5.337219715118408,2.3647706508636475,4.765397548675537
1-155858-E-25.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-155858-E-25.wav,4.858901023864746,5.141634941101074,2.118973970413208,5.152479648590088
1-155858-F-25.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-155858-F-25.wav,4.73506498336792,5.21278190612793,2.496413230895996,4.6241960525512695
1-15689-A-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-15689-A-4.wav,4.559134006500244,3.4279117584228516,2.4269025325775146,5.040015697479248
1-15689-B-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-15689-B-4.wav,4.8557891845703125,3.099592447280884,2.4113070964813232,5.441450595855713
1-160563-A-48.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-160563-A-48.wav,5.046133041381836,5.7675042152404785,2.3574817180633545,5.353452682495117
1-160563-B-48.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-160563-B-48.wav,4.868927955627441,5.397050380706787,2.3032889366149902,5.068009376525879
1-16568-A-3.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-16568-A-3.wav,4.618556022644043,6.353954792022705,2.137770175933838,6.560591220855713
1-16746-A-15.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-16746-A-15.wav,4.033286094665527,4.067941665649414,2.369276762008667,6.213481903076172
1-17092-A-27.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17092-A-27.wav,4.911249160766602,5.178703308105469,2.0755324363708496,5.214044570922852
1-17092-B-27.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17092-B-27.wav,4.351412773132324,6.07834529876709,2.1383285522460938,6.056017875671387
1-17124-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17124-A-43.wav,4.191379070281982,6.07864236831665,2.323214530944824,6.055205821990967
1-17150-A-12.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17150-A-12.wav,4.809775352478027,4.549453258514404,2.120410919189453,4.937484264373779
1-172649-A-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-A-40.wav,5.23924446105957,5.52762508392334,2.011655330657959,5.631575584411621
1-172649-B-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-B-40.wav,5.136907577514648,5.093325614929199,1.976194143295288,5.329943656921387
1-172649-C-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-C-40.wav,5.260468482971191,5.2581868171691895,1.993308424949646,5.431110382080078
1-172649-D-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-D-40.wav,5.200210094451904,5.363954067230225,2.0068812370300293,5.3258056640625
1-172649-E-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-E-40.wav,5.2152018547058105,4.700620174407959,1.951529622077942,5.301203727722168
1-172649-F-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-172649-F-40.wav,5.2926836013793945,5.482217311859131,1.9836523532867432,5.505618095397949
1-17295-A-29.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17295-A-29.wav,4.470554828643799,5.100271224975586,2.0649242401123047,4.849326133728027
1-17367-A-10.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17367-A-10.wav,5.158003330230713,5.59105920791626,2.153780460357666,5.543364524841309
1-17565-A-12.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17565-A-12.wav,4.614002704620361,4.978899002075195,2.0587539672851562,5.085442543029785
1-17585-A-7.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17585-A-7.wav,5.226008415222168,5.139289855957031,2.413564682006836,4.910444259643555
1-17742-A-12.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17742-A-12.wav,4.695181846618652,5.041285037994385,2.189619779586792,5.032299041748047
1-17808-A-12.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17808-A-12.wav,5.108299732208252,4.562700271606445,1.9834622144699097,5.173398494720459
1-17808-B-12.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17808-B-12.wav,5.012176990509033,4.884063720703125,1.9597970247268677,5.228837966918945
1-1791-A-26.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-1791-A-26.wav,4.799076080322266,6.118355751037598,2.0622754096984863,5.843267917633057
1-17970-A-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-17970-A-4.wav,5.09147834777832,5.339317321777344,2.2833251953125,5.126006126403809
1-18074-A-6.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18074-A-6.wav,4.70734977722168,6.3476996421813965,2.330796003341675,5.63701868057251
1-18074-B-6.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18074-B-6.wav,4.776087284088135,5.694321632385254,2.202425241470337,5.562139511108398
1-181071-A-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-181071-A-40.wav,5.193045616149902,5.670560836791992,2.1344521045684814,5.347721099853516
1-181071-B-40.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-181071-B-40.wav,5.2285566329956055,5.383149147033691,2.075618267059326,5.3016767501831055
1-18527-A-44.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18527-A-44.wav,5.143977165222168,4.645607948303223,2.0291380882263184,5.242059230804443
1-18527-B-44.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18527-B-44.wav,5.044890403747559,4.190254211425781,1.9367139339447021,5.245893478393555
1-18631-A-23.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18631-A-23.wav,4.97652530670166,5.487039566040039,2.119145393371582,5.406583309173584
1-18655-A-31.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18655-A-31.wav,4.386980056762695,6.368826866149902,2.1002001762390137,6.323949337005615
1-187207-A-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-187207-A-20.wav,5.370491027832031,6.192399978637695,2.19416880607605,5.797176837921143
1-18755-A-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18755-A-4.wav,5.0078229904174805,5.662713527679443,2.1604790687561035,5.317091941833496
1-18755-B-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18755-B-4.wav,5.184128761291504,5.368088245391846,2.197910785675049,5.212062835693359
1-18757-A-4.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18757-A-4.wav,4.96260404586792,5.588452339172363,2.235487699508667,5.261068820953369
1-18810-A-49.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-18810-A-49.wav,4.764257907867432,5.466831207275391,2.1796376705169678,5.308666229248047
1-19026-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19026-A-43.wav,4.548593997955322,6.391976356506348,2.0582785606384277,6.710070610046387
1-19111-A-24.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19111-A-24.wav,4.780646324157715,6.476219654083252,2.365647077560425,6.555008888244629
1-19118-A-24.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19118-A-24.wav,4.654398441314697,5.846412181854248,2.3669514656066895,6.519408226013184
1-19501-A-7.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19501-A-7.wav,4.470675468444824,6.679906368255615,1.9829418659210205,6.35108757019043
1-196660-A-8.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-196660-A-8.wav,5.131251335144043,5.05911922454834,2.1938185691833496,5.091556072235107
1-196660-B-8.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-196660-B-8.wav,5.192864418029785,5.4389472007751465,2.154252767562866,5.375499725341797
1-19840-A-36.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19840-A-36.wav,5.294887065887451,5.7706475257873535,2.0892744064331055,5.67323637008667
1-19872-A-36.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19872-A-36.wav,5.301579475402832,5.770461559295654,2.0273566246032715,5.607946872711182
1-19872-B-36.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19872-B-36.wav,5.334651470184326,5.792055130004883,2.068479299545288,5.692335605621338
1-19898-A-41.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19898-A-41.wav,5.140466690063477,5.136654376983643,2.078873634338379,5.125266075134277
1-19898-B-41.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19898-B-41.wav,5.330423355102539,5.643036842346191,2.2288565635681152,5.345242977142334
1-19898-C-41.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-19898-C-41.wav,5.441064357757568,6.041865348815918,2.3090243339538574,5.638741970062256
1-20133-A-39.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-20133-A-39.wav,4.802601337432861,6.261937141418457,1.946474313735962,6.075764179229736
1-202111-A-3.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-202111-A-3.wav,5.197479248046875,5.851208209991455,2.0947933197021484,5.71588659286499
1-20545-A-28.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-20545-A-28.wav,4.539385795593262,2.4937634468078613,1.9907933473587036,4.919592380523682
1-20736-A-18.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-20736-A-18.wav,5.188819885253906,5.537777423858643,2.092996120452881,5.3209075927734375
1-208757-A-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-208757-A-2.wav,5.3148322105407715,5.442710876464844,2.2018604278564453,5.463483810424805
1-208757-B-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-208757-B-2.wav,4.869877338409424,4.60557746887207,2.266846179962158,4.790843963623047
1-208757-C-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-208757-C-2.wav,5.194084644317627,5.289422988891602,2.203986167907715,5.041156768798828
1-208757-D-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-208757-D-2.wav,5.126928329467773,5.146902084350586,2.291168451309204,5.053667068481445
1-208757-E-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-208757-E-2.wav,5.102710247039795,5.239253997802734,2.191183090209961,5.125763893127441
1-211527-A-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-211527-A-20.wav,5.089317798614502,5.547215461730957,2.2225332260131836,5.308565616607666
1-211527-B-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-211527-B-20.wav,4.941376686096191,6.113351821899414,2.225508213043213,5.491632461547852
1-211527-C-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-211527-C-20.wav,5.311929225921631,6.028740406036377,2.3318257331848145,5.560117244720459
1-21189-A-10.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-21189-A-10.wav,5.367860794067383,5.771410942077637,2.0934083461761475,5.753503799438477
1-21421-A-46.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-21421-A-46.wav,5.316152095794678,5.777058124542236,2.139820098876953,5.5636420249938965
1-21896-A-35.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-21896-A-35.wav,5.290373802185059,5.178173065185547,1.9398287534713745,5.408751487731934
1-21934-A-38.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-21934-A-38.wav,4.711371421813965,2.2970190048217773,2.131577730178833,4.922287940979004
1-21935-A-38.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-21935-A-38.wav,4.800655364990234,5.0817670822143555,2.312788248062134,4.970973014831543
1-223162-A-25.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-223162-A-25.wav,4.270884037017822,6.536897659301758,2.0619826316833496,6.797071933746338
1-22694-A-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-22694-A-20.wav,4.860063552856445,5.960443019866943,2.3824856281280518,5.6546549797058105
1-22694-B-20.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-22694-B-20.wav,5.141366004943848,6.354007720947266,2.1343369483947754,5.854329586029053
1-22804-A-46.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-22804-A-46.wav,5.287919998168945,5.7006072998046875,2.193732738494873,5.633753299713135
1-22882-A-44.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-22882-A-44.wav,5.18533992767334,5.501945495605469,2.0228323936462402,5.502538681030273
1-23094-A-15.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23094-A-15.wav,4.935117721557617,5.692198753356934,2.318375587463379,4.647854328155518
1-23094-B-15.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23094-B-15.wav,4.961047172546387,5.517359256744385,2.5061144828796387,4.7986626625061035
1-23222-A-19.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23222-A-19.wav,4.991271018981934,5.078470706939697,2.244302988052368,5.1269025802612305
1-23222-B-19.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23222-B-19.wav,4.828526496887207,4.736723899841309,2.052089214324951,5.074697017669678
1-23706-A-49.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23706-A-49.wav,5.331902027130127,5.762352466583252,2.2300539016723633,5.387050151824951
1-23996-A-35.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23996-A-35.wav,5.34409761428833,5.610488414764404,2.0754194259643555,5.5719099044799805
1-23996-B-35.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-23996-B-35.wav,5.361424446105957,5.691564559936523,2.054593563079834,5.565097808837891
1-24074-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24074-A-43.wav,5.147956371307373,5.729458808898926,2.171156167984009,5.425337314605713
1-24076-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24076-A-43.wav,5.116344928741455,5.5960187911987305,2.1865952014923096,5.457300186157227
1-24524-A-19.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24524-A-19.wav,4.899794578552246,3.7714715003967285,2.0760200023651123,4.8602728843688965
1-24524-B-19.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24524-B-19.wav,4.894442558288574,5.2688469886779785,2.1375479698181152,5.106718063354492
1-24524-C-19.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24524-C-19.wav,4.955533504486084,5.829156398773193,2.2470147609710693,5.225285053253174
1-24796-A-47.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-24796-A-47.wav,5.194469928741455,5.450356960296631,2.1740870475769043,5.285954475402832
1-254507-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-254507-A-43.wav,4.961616516113281,5.33779239654541,2.183783769607544,5.06333065032959
1-25777-A-48.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-25777-A-48.wav,5.069994926452637,7.013571262359619,2.4546096324920654,5.527247905731201
1-25781-A-48.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-25781-A-48.wav,5.046281814575195,5.394654273986816,2.417947292327881,5.072434902191162
1-260640-A-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-260640-A-2.wav,5.242772579193115,5.90330171585083,2.2151546478271484,5.531830787658691
1-260640-B-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-260640-B-2.wav,5.1724653244018555,5.495691776275635,2.149705648422241,5.233043193817139
1-260640-C-2.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-260640-C-2.wav,5.43817663192749,5.737701416015625,2.1723382472991943,5.646401882171631
1-26143-A-21.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26143-A-21.wav,3.920583963394165,6.164987564086914,1.9508802890777588,6.157868385314941
1-26176-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26176-A-43.wav,3.9106156826019287,6.184351444244385,2.1752991676330566,6.464921951293945
1-26177-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26177-A-43.wav,5.240675926208496,5.313904762268066,2.4550721645355225,6.287067890167236
1-26188-A-30.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26188-A-30.wav,4.854586124420166,4.799851417541504,1.8772180080413818,5.446848392486572
1-26222-A-10.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26222-A-10.wav,5.167701244354248,5.492772579193115,2.0249085426330566,5.581847190856934
1-26806-A-1.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-26806-A-1.wav,4.730045318603516,6.114006996154785,2.2730355262756348,6.362945556640625
1-27165-A-35.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-27165-A-35.wav,5.003140926361084,4.707237243652344,1.9994704723358154,5.277780055999756
1-27166-A-35.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-27166-A-35.wav,5.425047397613525,5.958723545074463,2.1959190368652344,5.745419502258301
1-27403-A-28.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-27403-A-28.wav,5.280503749847412,5.6074137687683105,1.8004459142684937,6.153778553009033
1-27405-A-28.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-27405-A-28.wav,4.646260738372803,5.001258850097656,2.2894341945648193,5.59371280670166
1-27724-A-1.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-27724-A-1.wav,4.964756011962891,6.569497108459473,2.119279623031616,6.744198799133301
1-28005-A-18.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-28005-A-18.wav,5.033299446105957,5.42205286026001,2.244840621948242,5.257431507110596
1-28135-A-11.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-28135-A-11.wav,5.2801384925842285,5.446767330169678,2.206533908843994,5.3228373527526855
1-28135-B-11.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-28135-B-11.wav,5.212248802185059,5.569847106933594,2.073594331741333,5.44024658203125
1-28808-A-43.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-28808-A-43.wav,5.272920608520508,5.639888763427734,2.1754343509674072,5.551263809204102
1-29532-A-16.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-29532-A-16.wav,5.28141450881958,5.181734561920166,2.151407480239868,5.3419189453125
1-29561-A-10.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-29561-A-10.wav,5.212994575500488,5.417300701141357,2.0799341201782227,5.523028373718262
1-29680-A-21.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-29680-A-21.wav,5.087192058563232,5.572880268096924,2.8604884147644043,6.070976734161377
1-30039-A-26.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30039-A-26.wav,5.136483192443848,5.398394584655762,2.1089370250701904,5.315186500549316
1-30043-A-26.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30043-A-26.wav,4.560420989990234,4.97797966003418,2.048391342163086,5.5301008224487305
1-30214-A-18.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30214-A-18.wav,5.184285640716553,5.663283824920654,2.199641466140747,5.525427341461182
1-30226-A-0.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30226-A-0.wav,4.6418633460998535,4.554073810577393,2.374751329421997,4.990423679351807
1-30344-A-0.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30344-A-0.wav,5.003456115722656,5.829070091247559,2.2309494018554688,5.854059219360352
1-30709-A-23.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30709-A-23.wav,5.063231945037842,5.1278486251831055,2.382277488708496,5.199417591094971
1-30709-B-23.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30709-B-23.wav,4.986215591430664,4.973130226135254,2.1619904041290283,5.2290120124816895
1-30709-C-23.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30709-C-23.wav,5.186539649963379,5.757815837860107,2.1097500324249268,5.528646469116211
1-30830-A-24.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-30830-A-24.wav,4.703580856323242,5.819008827209473,2.2449088096618652,6.545174598693848
1-31251-A-6.wav,/home/pixaverse.admin/shashank/audiobox-experiment/audio/1-31251-A-6.wav,5.140392780303955,5.418238162994385,2.153567314147949,5.278428077697754
