filename,CE_hubert,CU_hubert,PC_hubert,PQ_hubert,CE_wavlm,CU_wavlm,PC_wavlm,PQ_wavlm
5-215658-B-12.wav,2.9844348430633545,4.8638811111450195,3.001504898071289,5.428810119628906,3.222318649291992,5.012856483459473,2.79669189453125,5.635154724121094
5-216131-A-32.wav,3.6419081687927246,6.512665748596191,2.402689218521118,7.043525695800781,3.2267489433288574,7.9050493240356445,2.064027070999145,7.982123851776123
5-216213-A-13.wav,3.615574836730957,6.113239288330078,2.7305102348327637,6.422997951507568,5.531412601470947,7.138365745544434,3.046229362487793,7.189290046691895
5-216214-A-13.wav,3.664212942123413,6.267487525939941,2.6533849239349365,6.57835578918457,6.578738689422607,7.753700256347656,2.996309995651245,7.611640930175781
5-216216-A-13.wav,3.6711459159851074,6.491824626922607,2.462447166442871,6.955084323883057,4.778835296630859,7.285571098327637,2.583740711212158,7.576113224029541
5-216368-A-28.wav,3.145155906677246,5.153599262237549,2.9807543754577637,5.6476006507873535,2.2753570079803467,5.392370223999023,2.124753475189209,6.19773530960083
5-216370-A-41.wav,3.5293972492218018,5.911247730255127,2.80676007270813,6.240844249725342,3.1883544921875,6.51256799697876,2.2601916790008545,6.923403739929199
5-216370-B-41.wav,3.2430200576782227,5.336406230926514,2.95375919342041,5.7837443351745605,2.8306541442871094,6.14084005355835,2.0973987579345703,6.398211479187012
5-217158-A-0.wav,3.2353262901306152,5.320700168609619,2.9578073024749756,5.773509502410889,3.4357223510742188,5.971783638000488,1.9162238836288448,6.09540319442749
5-217186-A-16.wav,2.9687271118164062,4.83634090423584,3.002784490585327,5.408136367797852,3.083945751190185,4.49167537689209,3.086418867111206,5.31193733215332
5-217186-B-16.wav,2.958326578140259,4.8182148933410645,3.0022504329681396,5.393707752227783,3.063532590866089,4.206849098205566,2.7821133136749268,5.194423675537109
5-217186-C-16.wav,2.9558815956115723,4.813950061798096,3.0020785331726074,5.390314102172852,2.715060234069824,3.717162609100342,2.643333196640014,4.772924423217773
5-218196-A-27.wav,3.555753707885742,5.966691017150879,2.793278932571411,6.29142951965332,3.111354351043701,5.695204257965088,2.0663089752197266,7.115216255187988
5-218196-B-27.wav,3.602246046066284,6.0827717781066895,2.7461998462677,6.395086765289307,2.823932409286499,5.622244358062744,2.4774889945983887,6.87719202041626
5-218494-A-22.wav,3.142463445663452,6.068358421325684,1.9088871479034424,7.253321647644043,3.608588695526123,6.074574947357178,2.3216710090637207,6.998534202575684
5-218980-A-30.wav,3.1337661743164062,6.057821273803711,1.9034315347671509,7.2524094581604,3.0998082160949707,6.16880989074707,1.8432711362838743,7.383194446563721
5-218981-A-30.wav,3.1326868534088135,6.056547164916992,1.9026603698730469,7.25241231918335,3.0233633518218994,6.453664779663086,2.039499282836914,7.714890003204346
5-219044-A-46.wav,3.2149665355682373,5.281245231628418,2.9642298221588135,5.742887020111084,4.140988826751709,5.44324254989624,2.70486068725586,5.627050399780273
5-219242-A-37.wav,3.150071144104004,6.077649116516113,1.9137765169143677,7.253901958465576,3.31674861907959,7.08586311340332,1.922477126121521,7.363803863525391
5-219242-B-37.wav,3.186155319213867,6.121485233306885,1.9375629425048828,7.257351398468018,3.150536060333252,7.314071178436279,1.9121513366699217,7.650105476379394
5-219318-A-31.wav,3.6807422637939453,6.382938861846924,2.5709779262542725,6.730114936828613,2.7963194847106934,5.504831314086914,1.9208415746688845,6.621155261993408
5-219342-A-38.wav,3.163665771484375,6.094655513763428,1.9223226308822632,7.25579833984375,3.551074981689453,7.147710800170898,1.8461971282958984,7.544577598571777
5-219379-A-11.wav,3.446049451828003,5.733729362487793,2.862684726715088,6.090941905975342,4.898695945739746,7.472276210784912,2.540130138397217,6.421329975128174
5-219379-B-11.wav,3.4641518592834473,5.7717485427856445,2.847383499145508,6.119124889373779,5.026700019836426,7.523240089416504,2.943556070327759,6.519336223602295
5-219379-C-11.wav,3.3560521602630615,5.552177906036377,2.9098732471466064,5.947644233703613,5.259975910186768,7.440340995788574,2.822129011154175,6.35038948059082
5-220026-A-21.wav,3.138078212738037,6.06329345703125,1.9057704210281372,7.253640174865723,2.773130178451538,4.890702247619629,1.842182755470276,6.788097858428955
5-220027-A-21.wav,3.13671875,6.061620712280273,1.9050483703613281,7.253474712371826,3.10355806350708,4.879425048828125,1.936462879180908,6.641864776611328
5-220939-A-27.wav,3.1505587100982666,6.078503131866455,1.9135764837265015,7.255034446716309,3.102576494216919,5.874005317687988,2.104193210601806,7.391911029815674
5-220955-A-40.wav,3.217834949493408,5.293762683868408,2.9570066928863525,5.748185157775879,2.958878755569458,4.615036964416504,2.7000436782836914,5.402792930603027
5-221518-A-21.wav,3.145286798477173,6.071917533874512,1.9106851816177368,7.253942966461182,3.729055643081665,5.78809928894043,1.747791409492493,7.371370315551758
5-221528-A-39.wav,3.136375665664673,6.061307907104492,1.9046319723129272,7.253627300262451,3.387349843978882,6.398791313171387,2.0771079063415527,7.61953067779541
5-221529-A-39.wav,3.1365132331848145,6.061367511749268,1.904901146888733,7.253729820251465,3.3772640228271484,6.129117965698242,2.2314255237579346,7.713981628417969
5-221567-A-22.wav,3.4757301807403564,5.801546573638916,2.8365113735198975,6.146054744720459,4.147792816162109,6.559366703033447,3.93206787109375,6.468780994415283
5-221568-A-22.wav,3.346930503845215,5.536438465118408,2.914970874786377,5.936873435974121,4.133594989776611,6.6273040771484375,3.733397006988525,6.639494895935059
5-221593-A-21.wav,3.1350603103637695,6.059587478637695,1.904082179069519,7.253286361694336,2.945448637008667,6.0322585105896,1.7720603942871094,7.515746116638184
5-221878-A-34.wav,3.138209819793701,6.063375473022461,1.9059338569641113,7.253587245941162,2.9287633895874023,5.347480773925781,2.3487322330474854,6.788372993469238
5-221950-A-22.wav,3.4476397037506104,5.734964370727539,2.864102363586426,6.0938334465026855,3.7618119716644287,5.874714374542236,2.85591197013855,6.776661396026611
5-222041-A-9.wav,3.0327441692352295,4.950132369995117,2.998863458633423,5.4944658279418945,3.64604377746582,5.024506092071533,3.694143772125244,5.497322082519531
5-222524-A-41.wav,2.9674699306488037,4.834246635437012,3.002662420272827,5.406360149383545,2.678775787353516,4.057476043701172,3.141933917999268,4.869472503662109
5-222894-A-32.wav,3.675525426864624,6.336467742919922,2.6074113845825195,6.662971019744873,2.853492498397827,7.04102897644043,2.1179685592651367,6.863325119018555
5-223099-A-32.wav,3.6717426776885986,6.478164196014404,2.4755818843841553,6.924833297729492,3.103950023651123,5.4473981857299805,2.309365749359131,6.092428684234619
5-223099-B-32.wav,3.643315315246582,6.506422519683838,2.4098057746887207,7.028598785400391,3.2113492488861084,6.333449363708496,2.126107215881348,6.827976703643799
5-223103-A-31.wav,3.32723331451416,5.501718044281006,2.9107067584991455,5.902738571166992,2.346670389175415,4.490391731262207,2.3018527030944824,5.491679191589356
5-223176-A-37.wav,3.1602840423583984,6.090219974517822,1.92058527469635,7.254181861877441,2.912849187850952,7.552896499633789,1.6941051483154297,8.128052711486816
5-223317-A-31.wav,3.4846725463867188,5.811898231506348,2.8415462970733643,6.15712833404541,2.68924331665039,6.123024940490723,2.099172592163086,7.038506031036377
5-223810-A-35.wav,3.283721923828125,5.413332462310791,2.941162347793579,5.843233108520508,2.7866013050079346,5.604386806488037,3.2171194553375244,6.4118194580078125
5-231551-A-36.wav,3.454249143600464,5.806335926055908,2.745124578475952,6.133171558380127,3.1031928062438965,6.58911657333374,2.4319663047790527,6.741510391235352
5-231762-A-0.wav,3.1338658332824707,6.057626724243164,1.9037086963653564,7.252138137817383,3.7440905570983887,6.311100006103516,1.7473900318145752,7.454428672790527
5-232272-A-44.wav,2.9596080780029297,4.820500373840332,3.002545118331909,5.39569616317749,2.5853054523468018,5.371664524078369,2.3615849018096924,6.204820156097412
5-232802-A-31.wav,3.1495118141174316,6.076004981994629,1.914564847946167,7.251434326171875,2.892838716506958,5.921343803405762,2.3477516174316406,7.32914400100708
5-232816-A-23.wav,2.9724297523498535,4.842849254608154,3.0028178691864014,5.413154125213623,3.3737540245056152,6.933248043060303,2.8675191402435303,6.751593112945557
5-233019-A-31.wav,3.1816723346710205,5.222282409667969,2.969993829727173,5.697220802307129,2.996178388595581,4.761587619781494,2.8281667232513428,6.151132106781006
5-233160-A-1.wav,3.1398537158966064,6.0654168128967285,1.9069949388504028,7.2537384033203125,3.5146398544311523,5.65322732925415,1.942370057106018,6.925633430480957
5-233260-A-23.wav,2.9828522205352783,4.861160755157471,3.0026369094848633,5.427314281463623,3.0478689670562744,4.441028594970703,2.5271308422088623,5.639150142669678
5-233312-A-28.wav,3.123286008834839,5.113180637359619,2.985366106033325,5.616615295410156,2.807912826538086,5.692567348480225,2.116368770599365,6.4631524085998535
5-233605-A-39.wav,3.13600754737854,6.06084680557251,1.9044184684753418,7.253599166870117,2.7089619636535645,5.644126892089844,1.8576406240463257,7.0724639892578125
5-233607-A-39.wav,3.1373450756073,6.0624799728393555,1.9052598476409912,7.253807067871094,3.1630568504333496,5.69882345199585,2.0520761013031006,7.279788970947266
5-233645-A-37.wav,3.1418333053588867,6.067523002624512,1.9085570573806763,7.253121852874756,3.41377854347229,7.622753620147705,1.6703507900238037,8.219361305236816
5-233787-A-7.wav,3.164344310760498,5.189223766326904,2.976933002471924,5.674592018127441,2.326064348220825,5.812119483947754,2.282602310180664,6.257606506347656
5-234145-A-28.wav,3.2054872512817383,5.265443801879883,2.9642751216888428,5.729295253753662,3.078740119934082,4.5808305740356445,2.417706251144409,6.193899154663086
5-234247-A-37.wav,3.6632580757141113,6.493889808654785,2.4476478099823,6.972058296203613,2.458537578582764,6.937879085540772,2.338235855102539,7.293907165527344
5-234263-A-25.wav,3.132412910461426,6.055891513824463,1.9027858972549438,7.251833915710449,2.877995252609253,6.338855266571045,1.8845206499099727,7.392306327819824
5-234335-A-23.wav,3.3001906871795654,6.253266334533691,2.024745225906372,7.260486602783203,4.035231113433838,6.4378509521484375,1.6056700944900513,7.416032314300537
5-234855-A-25.wav,3.337869644165039,5.516609191894531,2.9200656414031982,5.922114849090576,3.2100636959075928,6.036756992340088,2.107011318206787,6.9348578453063965
5-234879-A-1.wav,3.145313024520874,6.071944236755371,1.9104942083358765,7.253796577453613,3.4685492515563965,5.950296878814697,1.9712625741958616,6.853782653808594
5-234879-B-1.wav,3.141272783279419,6.0668559074401855,1.9080544710159302,7.253506183624268,3.616434812545776,6.143701076507568,1.9738788604736328,7.180191993713379
5-234923-A-32.wav,3.6759796142578125,6.330602169036865,2.6141469478607178,6.6549272537231445,3.103646278381348,6.953774452209473,2.590126037597656,6.734796047210693
5-235507-A-44.wav,2.9707279205322266,4.8398756980896,3.0026397705078125,5.410701274871826,2.4076738357543945,6.031496524810791,2.339953899383545,6.108896255493164
5-235593-A-23.wav,3.395536184310913,5.6322197914123535,2.8934264183044434,6.012941837310791,3.6079816818237305,5.708664894104004,1.8659580945968628,6.713357448577881
5-235644-A-30.wav,3.136007308959961,6.059916973114014,1.9051868915557861,7.2507219314575195,3.383982419967652,5.433640956878662,2.1730971336364746,6.975393295288086
5-235671-A-38.wav,3.118523359298706,5.104701042175293,2.986276149749756,5.61082649230957,3.1507692337036133,5.319281578063965,2.4210216999053955,5.862849712371826
5-235874-A-28.wav,3.3321948051452637,5.505526065826416,2.921140432357788,5.912724494934082,2.9358062744140625,5.293424606323242,1.995337724685669,6.303478240966797
5-235893-A-28.wav,3.4250659942626953,5.690443515777588,2.877312183380127,6.058171272277832,3.66730546951294,5.718337535858154,2.1729869842529297,6.693357944488525
5-235956-A-47.wav,2.962862253189087,4.826203346252441,3.0026659965515137,5.400236129760742,2.8185153007507324,3.657147884368897,2.5106115341186523,4.827824592590332
5-236288-A-28.wav,3.1076579093933105,5.084693908691406,2.988434314727783,5.595658779144287,3.383976459503174,6.2368035316467285,1.8809210062026975,7.395734310150146
5-236299-A-34.wav,3.1357061862945557,6.060503005981445,1.9043450355529785,7.253637313842773,2.8671908378601074,5.783329486846924,2.1609878540039062,7.445472717285156
5-237315-A-31.wav,3.3135054111480713,5.4708333015441895,2.9297263622283936,5.887019157409668,2.744434118270874,4.578746318817139,2.38775897026062,5.805130958557129
5-237499-A-4.wav,3.3134284019470215,5.468914985656738,2.929882526397705,5.88486385345459,3.699973583221436,5.794222354888916,2.9731132984161377,6.039592742919922
5-237795-A-34.wav,3.1649181842803955,6.095819473266602,1.9235352277755737,7.25541353225708,2.713975191116333,4.941140651702881,2.3002350330352783,6.068507194519043
5-238021-A-35.wav,2.9593698978424072,4.820016860961914,3.0022809505462646,5.39507532119751,2.201794147491455,3.933162212371826,2.5389981269836426,4.833715438842773
5-238492-A-23.wav,3.1536705493927,6.081639766693115,1.9165347814559937,7.252610206604004,2.8699986934661865,5.0557541847229,2.2083446979522705,6.446620941162109
5-238926-A-31.wav,3.1114516258239746,5.092992305755615,2.986971378326416,5.601658344268799,2.808800458908081,3.9042506217956543,2.44248104095459,5.2257843017578125
5-238938-A-27.wav,3.1961636543273926,5.248206615447998,2.9686226844787598,5.718770980834961,3.043543577194214,5.319341659545898,3.111623287200928,6.709845066070557
5-240671-A-44.wav,2.968620777130127,4.8361735343933105,3.0025978088378906,5.407917499542236,3.000572919845581,5.450374603271484,2.049766778945923,6.293022632598877
5-241846-A-15.wav,3.629216432571411,6.511903762817383,2.381938934326172,7.067599296569824,4.100687503814697,6.942340850830078,2.3713836669921875,7.054774284362793
5-242490-A-14.wav,3.6584558486938477,6.247467994689941,2.6622543334960938,6.5558390617370605,6.71428108215332,7.853653907775879,3.2126152515411377,7.500732898712158
5-242491-A-14.wav,3.608283758163452,6.096013069152832,2.736321210861206,6.405217170715332,6.4275431632995605,7.560207366943359,3.360194683074951,7.287402629852295
5-242492-A-3.wav,3.5603089332580566,6.258984088897705,2.4597792625427246,6.672017574310303,2.5862483978271484,5.782907962799072,1.852458357810974,7.141792297363281
5-242711-A-9.wav,3.033813714981079,4.951962947845459,2.9984681606292725,5.495513916015625,4.759393215179443,6.5853376388549805,3.273385524749756,6.783769130706787
5-242932-A-26.wav,3.5434155464172363,5.937710762023926,2.8009564876556396,6.2645416259765625,5.334875106811523,5.982903480529785,2.4578590393066406,6.844723224639893
5-242932-B-26.wav,3.565039873123169,5.987185478210449,2.783444881439209,6.308707237243652,4.864445686340332,6.280668258666992,2.2319319248199463,6.791409015655518
5-243025-A-25.wav,3.46651554107666,5.773446559906006,2.8548946380615234,6.125743865966797,3.23898720741272,6.238647937774658,2.330456256866455,6.858785629272461
5-243036-A-29.wav,3.1326968669891357,5.131974697113037,2.9811055660247803,5.629429340362549,2.7535436153411865,5.146404266357422,2.085676670074463,6.080219745635986
5-243448-A-14.wav,3.6841280460357666,6.3876776695251465,2.5701727867126465,6.736333847045898,6.55283260345459,7.853094100952148,3.698723793029785,7.651333808898926
5-243449-A-14.wav,3.6037495136260986,6.08082914352417,2.745469570159912,6.39089822769165,5.112823009490967,6.944667816162109,2.3359107971191406,6.627930641174316
5-243450-A-14.wav,3.6002376079559326,6.0702104568481445,2.750419855117798,6.380275726318359,6.044747829437256,7.29456901550293,2.660526752471924,7.339550018310547
5-243459-A-14.wav,3.639739990234375,6.184272766113281,2.695944309234619,6.492236614227295,6.370400428771973,7.373926639556885,2.9371252059936523,7.26123571395874
5-243459-B-14.wav,3.611980438232422,6.1037702560424805,2.7339258193969727,6.412731647491455,6.07292366027832,7.103785514831543,2.923464298248291,6.959012508392334
5-243635-A-29.wav,3.1377856731414795,6.062394618988037,1.9062319993972778,7.252499103546143,2.745887279510498,5.139674663543701,2.0994882583618164,7.149544715881348
5-243773-A-44.wav,3.4271161556243896,5.69119930267334,2.8770947456359863,6.058788299560547,2.889824628829956,6.346858501434326,2.1868255138397217,6.873801231384277
5-243773-B-44.wav,3.0293495655059814,4.9434494972229,2.9994027614593506,5.489977836608887,2.9444940090179443,5.6236772537231445,2.38852858543396,6.2589192390441895
5-243783-A-44.wav,3.1436755657196045,5.149765491485596,2.9813878536224365,5.644409656524658,3.0296688079833984,7.033139228820801,2.12751579284668,7.271050453186035
5-244178-A-32.wav,3.674398422241211,6.475191593170166,2.4816362857818604,6.913689613342285,3.35010838508606,7.531956195831299,2.059657573699951,7.179189682006836
5-244310-A-25.wav,3.2526838779449463,5.353193283081055,2.9518871307373047,5.797715663909912,2.828621387481689,4.922319412231445,2.7259042263031006,5.977998733520508
5-244315-A-6.wav,3.3058643341064453,5.45543909072876,2.9340977668762207,5.876918315887451,3.842485904693604,5.03348445892334,4.219369411468506,6.568998336791992
5-244315-B-6.wav,3.4205715656280518,5.6812286376953125,2.8806474208831787,6.051719665527344,4.126639366149902,5.533453464508057,3.779798746109009,6.8569512367248535
5-244315-C-6.wav,3.273200750350952,5.392483711242676,2.946385383605957,5.828690052032471,3.872908592224121,5.769595623016357,3.749656200408936,6.777819633483887
5-244327-A-34.wav,3.151455879211426,6.079730033874512,1.9142991304397583,7.255094528198242,2.910986423492432,6.223071098327637,1.964800715446472,7.338381290435791
5-244459-A-28.wav,3.0550317764282227,4.989710807800293,2.996140956878662,5.524631500244141,3.2104930877685547,4.589459419250488,2.4415409564971924,5.791101932525635
5-244526-A-26.wav,3.1939046382904053,6.131024360656738,1.9430973529815674,7.257905006408691,5.149415016174316,6.06737756729126,2.642218351364136,7.07621955871582
5-244651-A-31.wav,3.1376049518585205,6.062690734863281,1.905563235282898,7.253349781036377,3.160879373550415,6.111235618591309,1.8233155012130735,7.387509346008301
5-244933-A-34.wav,3.6610472202301025,6.492066383361816,2.4471287727355957,6.970112323760986,2.9515209197998047,5.251264572143555,2.4740843772888184,6.371794700622559
5-245040-A-35.wav,3.137205123901367,5.140024662017822,2.981332302093506,5.636364936828613,2.878466844558716,5.113467216491699,2.638566493988037,5.63046407699585
5-248341-A-6.wav,3.3653976917266846,5.571010112762451,2.9092984199523926,5.965188026428223,3.840853452682495,5.505715370178223,3.105952262878418,6.564743041992188
5-248341-B-6.wav,3.2916247844696045,5.42763614654541,2.9386987686157227,5.854576110839844,4.3244500160217285,5.929396629333496,2.8751115798950195,7.079526424407959
5-248341-C-6.wav,3.6562581062316895,6.498819828033447,2.434488296508789,6.990850448608398,4.458254337310791,6.639771938323975,2.2213497161865234,7.015904426574707
5-249748-A-28.wav,3.6830246448516846,6.383766174316406,2.57302188873291,6.730827808380127,3.011057615280152,5.127792835235596,1.9637690782547,6.759247303009033
5-249937-A-22.wav,3.608941078186035,6.1008219718933105,2.7369914054870605,6.412107944488525,4.727820873260498,7.588044166564941,2.9163217544555664,6.641449451446533
5-250026-A-30.wav,3.151378631591797,6.079024791717529,1.9149527549743652,7.253206253051758,2.666368007659912,5.991515636444092,1.732866644859314,6.355481147766113
5-250026-B-30.wav,3.68011736869812,6.390105724334717,2.563636302947998,6.743325710296631,3.134681463241577,6.844895362854004,2.384363412857056,7.370807647705078
5-250258-A-49.wav,3.4076969623565674,5.652848720550537,2.8895440101623535,6.029175281524658,3.080441951751709,6.010120868682861,2.0622501373291016,6.496781349182129
5-250629-A-37.wav,3.1393160820007324,6.064596652984619,1.9068257808685303,7.253142356872559,3.323859691619873,7.523358345031738,1.803805351257324,7.986908912658691
5-250753-A-34.wav,3.195601224899292,6.132474899291992,1.9447906017303467,7.2555365562438965,3.259500026702881,6.088165283203125,2.7995996475219727,7.188884258270264
5-251426-A-30.wav,3.666248321533203,6.48070764541626,2.4649829864501953,6.937626838684082,3.4571475982666016,6.386764049530029,1.8470367193222048,6.743167400360107
5-251426-B-30.wav,3.6385207176208496,6.471536159515381,2.4251441955566406,6.963810443878174,3.410599708557129,6.254077434539795,1.788297176361084,7.034722328186035
5-251489-A-24.wav,3.136894702911377,6.061946868896484,1.9050008058547974,7.253722190856934,3.402109384536743,6.651058673858643,1.7421983480453491,7.990379810333252
5-251957-A-47.wav,3.039095878601074,4.961206436157227,2.9975879192352295,5.502511501312256,3.540470600128174,5.7091898918151855,3.7648050785064697,6.214333534240723
5-251962-A-47.wav,3.300947666168213,5.445683479309082,2.93293833732605,5.8660712242126465,3.0700650215148926,5.996023654937744,2.6505391597747803,6.231645584106445
5-251963-A-47.wav,3.384854316711426,5.611225605010986,2.892717123031616,5.991673946380615,3.390843391418457,5.966154098510742,2.826857566833496,6.00252103805542
5-251971-A-47.wav,3.080103635787964,5.035421848297119,2.992115020751953,5.558013439178467,3.066220998764038,5.462244987487793,3.3636069297790527,5.863012313842773
5-252248-A-34.wav,3.140320062637329,6.065858364105225,1.9071593284606934,7.253640651702881,3.0108983516693115,4.946059703826904,2.253272533416748,7.0540547370910645
5-253085-A-3.wav,3.3757948875427246,5.5942277908325195,2.8953092098236084,5.977046966552734,3.3682260513305664,6.666778564453125,2.461147785186768,7.102018356323242
5-253085-B-3.wav,3.437225103378296,5.735545635223389,2.826937437057495,6.079525947570801,3.0033507347106934,5.837247848510742,2.360405445098877,6.618261337280273
5-253094-A-49.wav,3.3509044647216797,5.541746139526367,2.915224552154541,5.941620349884033,2.7734694480896,6.151928901672363,2.148148536682129,6.77094030380249
5-253094-B-49.wav,3.3263742923736572,5.495861053466797,2.9233059883117676,5.905594348907471,2.4895358085632324,5.906330585479736,2.477848052978516,6.650115013122559
5-253094-C-49.wav,3.3285717964172363,5.498549461364746,2.9253318309783936,5.909485340118408,2.4195568561553955,6.094901084899902,2.30391001701355,6.667835712432861
5-253094-D-49.wav,3.40358829498291,5.645359516143799,2.8916444778442383,6.023857116699219,2.4952409267425537,6.066996574401856,2.3561501502990723,6.642514228820801
5-253101-A-49.wav,3.28597354888916,5.418200492858887,2.9397902488708496,5.846690654754639,1.9630756378173828,6.030416011810303,2.4423041343688965,6.589844703674316
5-253101-B-49.wav,3.309664726257324,5.463932991027832,2.9290127754211426,5.880147933959961,2.147578239440918,5.944461345672607,2.43870210647583,5.934597015380859
5-253101-C-49.wav,3.196640729904175,5.249109268188477,2.96877384185791,5.719417095184326,1.838179111480713,4.244164943695068,2.537879943847656,5.024211406707764
5-253534-A-26.wav,3.5873477458953857,6.042376518249512,2.763469696044922,6.357489109039307,5.829710483551025,7.047173500061035,1.928549528121948,7.539315223693848
5-254160-A-22.wav,3.376375198364258,5.592224597930908,2.9017341136932373,5.980066299438477,4.564761638641357,4.824353694915772,4.27020788192749,5.773767471313477
5-254832-A-15.wav,3.4791433811187744,5.805019855499268,2.84012770652771,6.149808883666992,3.668606758117676,5.303663730621338,2.0813586711883545,6.368278503417969
5-254832-B-15.wav,3.511706590652466,5.872378826141357,2.8202855587005615,6.206814289093018,3.582902669906616,5.036633014678955,2.021944046020508,6.231710433959961
5-256452-A-5.wav,3.1336238384246826,6.057865142822266,1.9031461477279663,7.25309419631958,3.6844449043273926,5.331060409545898,1.907511591911316,6.925454616546631
5-256512-A-30.wav,3.1411850452423096,6.065441131591797,1.9095107316970825,7.250339508056641,3.4337029457092285,5.88606595993042,2.2712507247924805,6.274579048156738
5-257349-A-15.wav,3.1505351066589355,6.078343868255615,1.9139368534088135,7.2544403076171875,3.6880738735198975,7.330606460571289,2.174532651901245,8.13171100616455
5-257642-A-39.wav,3.1430928707122803,6.06921911239624,1.9092705249786377,7.253865718841553,3.2788424491882324,6.845710754394531,2.294966697692871,7.429442882537842
5-257839-A-14.wav,3.675285816192627,6.327262878417969,2.6127381324768066,6.650373935699463,5.39181661605835,6.706995487213135,3.342902898788452,6.906179428100586
5-259169-A-5.wav,3.1337249279022217,6.057878017425537,1.9033008813858032,7.2528910636901855,3.781052589416504,6.092111587524414,1.9032782316207888,7.408831596374512
5-259180-A-15.wav,3.13824462890625,6.063422203063965,1.9060053825378418,7.253504753112793,4.244625568389893,7.257200241088867,2.2787859439849854,8.315628051757812
5-259514-A-26.wav,3.461641550064087,5.762670993804932,2.859508514404297,6.117737770080566,3.93676233291626,6.194522857666016,2.592136144638061,6.893374919891357
5-259640-A-29.wav,3.168984889984131,6.100685119628906,1.9257845878601074,7.2557783126831055,3.306066036224365,4.709626197814941,2.1541335582733154,6.425332546234131
